docid	credibility_score_bert
2d92dff8-2306-45d1-b62c-d41b281c2646	0.004548132419586182
68512bf2-1d3c-406c-808b-abf3500d2027	0.003823995590209961
a08ff0f4-5a05-4866-8065-ae70500ece92	0.054194092750549316
2b51971b-b32b-46c7-8f30-5ba33624a929	0.004943251609802246
9895d8b4-7264-493a-b92a-09024c9db403	0.005388379096984863
52ec30b7-5640-4818-901a-f85a4c7850f8	0.0022479891777038574
784e0680-7a02-413c-81de-4738af4a8016	0.05099707841873169
c9eecfcb-e24a-4f0b-aee1-9edc999337b6	0.038312673568725586
0d57c7a2-2512-4cbf-9f64-7e8813678635	0.6149729490280151
545aab5c-8232-4cde-94d4-fa384da4878d	0.026216745376586914
0998293e-6a30-465c-a25a-fc015e0efb2f	0.026216745376586914
02b7646d-6e95-48c1-b2d1-de3bad302c55	0.0039084553718566895
65f1f7d1-e0bf-482a-8aae-92d76144e849	0.014024078845977783
d9c95b25-77b6-4de9-a0b1-a0b69d75d549	0.05681610107421875
89871240-3d6b-4827-822c-83b97e41493d	0.011859297752380371
eb545e30-a8a4-450c-9acc-0334c81896d2	0.006034553050994873
57bf92a2-8789-4d72-9c6f-c4e92af005e9	0.026216745376586914
97c0afb6-65b9-4555-a4ef-32feab0cb75c	0.014075815677642822
93aa1d7f-16f9-4663-9bd2-f2d651e902ea	0.009466171264648438
75c943fb-55dd-4626-a222-7b3920c82837	0.004131913185119629
b126c242-f57d-4e78-8b66-40a1c3137e3a	0.00896674394607544
706b1320-7399-4be1-a42c-789bbbbd84cf	0.052348554134368896
1715aa9e-cd07-4de2-9a4e-b309b616a88d	0.0033071041107177734
91a83f4e-d148-41ea-934c-5ec2396d0ab1	0.03353846073150635
ad0dce3d-cb40-472b-b2e5-40a9d0bfb1f8	0.008091509342193604
af3b575c-3f7c-4f8a-88e7-46a6cfaa20a9	0.02214229106903076
46077358-2edd-45fc-9be4-93fc24b532d4	0.01546621322631836
6add5b32-5eae-4f49-be21-870381a20714	0.0021200180053710938
fba8e7db-fd48-4b08-9392-fd0607a00c5d	0.001422882080078125
e4c8f76e-bf45-47ac-899a-862dc5f16a48	0.00514906644821167
a99fae42-23da-41a1-a8a8-85b447883a83	0.004901707172393799
a5fca729-f932-43f3-bb33-8d89f81605eb	0.0013657212257385254
2ea34b07-ff0a-415c-8680-f6b32e941247	0.0030310750007629395
29ee6e57-00bc-4a3b-b801-c2ae6c4cf7dc	0.006913244724273682
b4bfbb92-7019-434f-9ffd-6fdcb7645381	0.005611121654510498
929b0d08-5ffc-4c62-9161-1e5f3f81e15e	0.004133343696594238
e3323a34-ea88-4f65-93f6-6381fd96436f	0.004355669021606445
bbef3c04-e19a-4fdb-93a3-8ca3744e43a1	0.004191756248474121
1d5e4b69-414b-4b2a-8aa5-ffb24af0df18	0.0012483596801757812
740ebc36-083a-422b-bd54-5f55cd638651	0.0045163631439208984
d54a03b9-b0f3-490c-98fe-4c69f18be09a	0.005620181560516357
faa595a2-27a0-40b4-ba0d-2a5de8b1c03e	0.004178524017333984
b9e3ee5e-1db0-4746-b4af-5165e2731c07	0.005448400974273682
249144d5-216d-4ffe-ae9b-32656f4c4530	0.005962371826171875
6cd70c6f-6639-45e7-aece-35edb868281c	0.005778372287750244
2e8122b0-7dc5-4d05-8492-a4b2463dd00e	0.005253255367279053
860acd28-ea5f-43e8-9bc4-cd486ff5ee0e	0.005011916160583496
5f52eeac-1cca-4154-9ddb-816f46cd7bf1	0.00512319803237915
bbdd8748-2038-4cb7-aa40-a185a11cff25	0.003624856472015381
435e1bed-dbfd-4117-a0dd-b0f150f28b48	0.005885422229766846
be3c3d5a-d131-4c7b-bcea-52ab52160d85	0.00432354211807251
4bf174b2-18c2-4efc-b2ed-4710b93b6301	0.005654633045196533
2b147ec7-ecbb-4f08-8786-7560693b94e7	0.006869375705718994
5130c5ed-95e7-4d7e-9eba-c159f031184d	0.005929529666900635
79974ec1-dcb1-45c0-8e65-3415ed23f900	0.0051316022872924805
17789d0d-5cc0-456d-9722-7ef71eb8c35a	0.004303574562072754
a5c8de01-c463-440f-9115-0c042dbef0b8	0.005219399929046631
c53920f7-727b-4c45-8c64-ca49d623f42e	0.01922363042831421
329d04d0-a4b3-425d-9a76-e6fbc78f9399	0.008910536766052246
34a39146-9f66-4ade-a2e7-fb73e1590bdb	0.0041138529777526855
bcbf9df7-82ff-4b27-9d12-91cfb4dc1337	0.009612977504730225
e2458c24-0a3b-4146-8189-82a81ed567ed	0.007449984550476074
924c255c-9f19-4530-9f04-6c4967ee9959	0.02579289674758911
f9eae6e9-8b49-45af-9865-44d496f0e5e5	0.009251415729522705
256d35aa-658b-4cc4-97ea-bc6d6caa53af	0.005678892135620117
ed747d23-837a-4a57-bef4-7ebd1269d51d	0.008706748485565186
2e86c936-148a-40bc-bd71-2cad455008a4	0.010493457317352295
a285cfdf-eafd-4016-8aa5-b0b681c0aecb	0.006396591663360596
f2e3ad6d-6bd4-4d5b-8dee-5010018b073f	0.008438050746917725
28f9f344-fc91-4897-a057-e499afd6c898	0.00860285758972168
22384df7-c9b5-493e-bf9d-95efc12f7456	0.004792988300323486
f6eaa801-e5f7-4866-8f1c-75ff2c098b88	0.01085728406906128
4653ba57-820b-423c-a7f9-e2dd09786a48	0.9975632429122925
aa010bdb-4ef8-462f-b849-10ea76b034ec	0.01052016019821167
a8832957-e0b7-4999-a1c4-c76de4c87131	0.005037069320678711
1da10b3b-662f-40c0-9a6b-f1967bca90c0	0.007983565330505371
0f5617b7-adc7-4d80-93c1-fccc8f436d41	0.007471680641174316
8cdbae38-612d-4cc1-95e4-2c7223027de0	0.006215095520019531
03174157-683e-42d7-b92c-2f1dd9343f4c	0.010891437530517578
55e1fe2b-2a97-468c-83b9-f441c8c4770f	0.005390763282775879
d7b818c4-c44d-45da-b7bc-e72fbdcaf00b	0.013982057571411133
58d478c7-281e-4ac6-82d2-b6d5ec1d31eb	0.009302854537963867
a9ef428c-a299-4586-9c4e-d690ceeed776	0.0034376978874206543
0d400f16-eedb-4e5c-9f3e-c6d9094cc9f5	0.01164311170578003
32763855-c347-45a1-a93f-e3c51b770dd6	0.08899033069610596
ef4c3ca0-8ac3-4159-bc3c-811935825c2b	0.07831543684005737
651e4b65-8dd7-4eea-a736-e020c2ab6e12	0.0040854811668396
6c3a6d11-f9c7-4103-8541-d2f859dcc838	0.011674106121063232
62fc78c5-08d1-4db9-8553-5be5c753fdba	0.00550311803817749
4586450d-e4e1-4a32-be05-a24ddcce4180	0.009788990020751953
53f3a984-bc14-4c37-a0cc-fc7b5fe4af03	0.00833505392074585
4a85cc72-2703-4447-9ee9-4b577959dfbe	0.01025015115737915
d6cae4d7-8b68-4360-a421-78f9b1c11ca1	0.009674668312072754
d6fc8406-0037-4830-bb14-2d186ea16cb8	0.009323954582214355
d319959b-6373-4510-b6bb-feff42232af4	0.03129178285598755
978af5e2-4bc4-4df4-81e1-34cdb4f00dd7	0.0134773850440979
2c126963-0469-4e57-9ea0-169ec5ba7ff2	0.01539766788482666
f0977221-20fb-4615-acdd-936e3c86e033	0.027421891689300537
47ddb903-fbc0-41ae-a5c2-383897d57a4b	0.4836352467536926
978ca1f1-6911-4661-aabe-5c5f2392b150	0.08717352151870728
a981dc20-9b02-4ac7-b5af-239dfcda77cb	0.1796349287033081
83ba59ac-f994-46ab-9680-c13bc4f61aeb	0.15252047777175903
4f015f9c-1142-4176-978d-007c24d57a33	0.09493690729141235
191fd0c1-6f87-4987-bd62-4586d74bef28	0.7319686412811279
1e70d965-8eba-44be-adc6-a203dec58c45	0.13085955381393433
ee768570-1625-4a48-9043-739fa26c2e28	0.18123847246170044
40e8ab7d-2fcc-4f47-987d-4e12cf8197c4	0.6447386145591736
80393579-8d39-4ff6-a43a-ec4d7c36e3ea	0.333260178565979
a76ee124-9eff-476f-9aac-763097b25809	0.3830234408378601
49c0f8a0-42d3-4575-bd61-8b3e399d8144	0.22784453630447388
9a1588aa-679a-44fd-aa7b-9e865b08e377	0.4770711660385132
dd08965f-82c7-4508-b9af-f6e1a76703d9	0.8214474320411682
8905f6e5-2618-48dc-bd35-dbe087a83f8f	0.15665650367736816
72b6c054-8d7a-47ce-820b-4d33191322c2	0.21482932567596436
093defde-bbf9-4ba8-9071-e98aa91bf48f	0.19659429788589478
cda96043-9b1b-446b-8cdb-30503b3ab66f	0.07658147811889648
d9e5ebd1-e045-43fe-8a27-16b202dd7a5f	0.3701534867286682
3591c5f5-f9b7-49c1-b105-9a480747d090	0.0006954669952392578
a0f5e3b9-0fc9-4bd4-a85f-6b270f7c57e6	0.8290610313415527
5db70554-401a-4d0c-a803-95b70744068e	0.317716121673584
b2ae9c93-b4db-4538-8711-87be8ae270a0	0.13369375467300415
43b2c49f-a283-4361-89f0-3c251052bffb	0.3599781394004822
59465708-e4a8-4a0f-9f29-ddf3bbc8f1de	0.0020218491554260254
9abbc956-1b2a-40c4-b101-4dbf70670003	0.8178233504295349
a428e568-d8c8-4b61-8c6d-f11b4cba0181	0.00712209939956665
b5f1ee42-3291-4044-be4b-17c6a33b6148	0.06133675575256348
3c731bee-67b0-4dda-9727-0e65d8bdd89e	0.4027886390686035
271fd599-7a9c-4d1e-b409-4a923fcd87c4	0.00107496976852417
1280aa90-dcdb-4738-81aa-41f9ed3d0e03	0.2618248462677002
0c5b3ca9-6026-4aca-b8ab-49423d495624	0.37086039781570435
7dc5d604-815a-4514-a768-7a5a0a5cc4bb	0.12662142515182495
18cd8f8b-2d00-463e-835b-9864afdc750d	0.8214474320411682
6809974e-e2ff-4122-9529-954ca50e33f3	0.14135217666625977
b4ef03d6-ab80-4462-91cf-1329ac696ed3	0.05229133367538452
54afb72a-3231-416a-9bd7-36f1f17d8017	0.2046719789505005
1c84017d-0a93-417c-8758-55353f52bce5	0.0654802918434143
510f0c8b-17a6-4b21-a132-11b44b771ea5	0.5582168102264404
9d7bbbb6-9d3c-45ad-89f7-9620ac774e5e	0.9947716593742371
5eac6451-a85d-40d1-9807-977047656239	0.5476688742637634
fdfc426f-0855-42dc-9c39-3a759a2b3eb2	0.351886510848999
0d98910b-1b8d-407b-8cfd-f307b360f619	0.35883820056915283
e82227b5-136a-4cfa-b033-e74e8dee3bc8	0.07658147811889648
b0d7e961-e808-428b-bfa2-03e2d61542a8	0.0780286192893982
bccbee43-78c2-4c22-aba8-ed9d722c321b	0.20404887199401855
1829b0f2-91b0-4d38-b717-ae4da601ad41	0.046931684017181396
9cbb052e-ec45-4f76-8938-602f9f9b10f9	0.13746237754821777
2c7c597f-8d47-49c8-a7f4-0cbcee6b995e	0.20797479152679443
e05d064f-ded1-44d3-a378-b10eb46b9f06	0.0009655952453613281
cc58cb2b-75e2-4cc1-ba64-7d0d20cfd848	0.621961236000061
551f6d92-27b7-4ff0-a289-07471ede04be	0.11032003164291382
f1c55766-2558-48ca-a56e-772ff94acd9c	0.7495066523551941
37e291df-93e4-4d0f-86b4-2ecf7bbb9527	0.13853657245635986
defabc1f-212e-44be-88c1-4cefe8a5b56b	0.49632591009140015
aa762af2-7306-45cb-bf83-1075525bc68d	0.30600351095199585
924052f6-e7f6-4938-8871-8d6724f13d4f	0.2516438961029053
ec656ce8-3808-4fc2-8b48-c9034d6929c5	0.10276353359222412
adcebfbf-6a99-4bb8-9777-1542128b7e52	0.10342872142791748
72ee291b-cf90-4088-ba0d-addcd0c02221	0.054694175720214844
100eddad-de3f-4325-bbd2-1199b3eff6c3	0.5903890132904053
1d465772-e6e0-4194-b480-ba3b63198f67	0.22854351997375488
50748fc0-ca71-4f4a-894d-8055b6f900e8	0.9780853986740112
4a92606e-0d4a-4cc3-9715-7203d869eb48	0.37689268589019775
8e46c789-06a2-4be9-ab7e-98333fa25782	0.04490458965301514
84aecb18-4c44-478e-ae1f-eb384301a3dc	0.005295693874359131
6939b33a-c0f1-4efe-96e8-0008160a6b87	0.04812920093536377
17db1f76-c81b-4dba-9aeb-24ebdf7012f6	0.03398364782333374
9d26b158-4fbf-4ab0-9d3e-99314b19dfe0	0.7722805142402649
cad780e6-1eb5-49c1-b08b-1be20fae25f5	0.3830338716506958
8e8c685f-5f74-4733-9e2c-1203a94bdf1f	0.42629653215408325
be3c5114-ffe5-4085-a810-b0eaa34dd5ae	0.97215735912323
67b4d62b-b7cd-49ac-b235-e224e5a701a9	0.25920093059539795
af3f858c-7a0d-452a-b8f6-ee48836ef609	0.17184460163116455
c25a8080-1c45-4501-ae54-cdcf719a8439	0.0006431937217712402
8432a9a3-39f6-4d35-81bd-3d8935322073	0.5566851496696472
3f43515c-e467-43ea-baf3-3c0577cf1a66	0.14833682775497437
3e54fd9a-32f0-4888-9b78-c9a9ccb2ec25	0.5792615413665771
18e466cd-b5d9-4f51-8a6e-fcceab9d1b07	0.351886510848999
77613fb9-e6ca-49e9-8df2-d0af9d820aa2	0.13746237754821777
3ead4cd3-c31d-47b2-bb1f-90fbd3a9f838	0.8164863586425781
e0250ab2-c60d-491e-ac14-c277b856e02b	0.45641767978668213
65bccbd0-5ea0-412e-b5c8-3c50a1684c20	0.009999513626098633
f7c35491-e469-4756-bad3-34f411218b3e	0.5388292670249939
752ba939-98dd-46c9-837c-31ce044a6820	0.13922154903411865
7887f949-e4e6-42b8-a30e-93ccd7348587	0.47491389513015747
a9e78e5a-4b96-4ea0-be36-aba6d3f8ebf9	0.0044220685958862305
ef532940-6818-495f-a831-9b7640cef1b3	0.001756906509399414
995d1d7c-e2a7-4488-b5b0-2b603352d17a	0.13922154903411865
eee4bb4f-2f1e-4723-b891-e88f7bce3801	0.2625565528869629
1540a0a2-210e-42c9-8642-632b9c2d055f	0.06648266315460205
f1fb7f5f-c0d9-458a-aa18-7e0052db176c	0.9537510871887207
02562052-5d14-49ef-9d63-c3f818e304c8	0.227270245552063
e9836ba1-706d-4ffc-8d16-869453ef6784	0.37132275104522705
7a78cb3c-d68e-4e9e-8aa4-1ec7a85b477b	0.038275837898254395
a2e1a6bc-e72c-4d2e-8d42-729419325608	0.16995477676391602
8a83a361-72cd-4341-be68-96734fc2ffae	0.010857820510864258
4fd7f3cf-d0ba-4bac-b304-632655598513	0.5595194101333618
2e4dc0db-543c-4c06-92fa-c510032c3932	0.11633974313735962
ed240647-51ce-4f2a-9501-1def068c513f	0.006713688373565674
689cd890-4324-4f53-8a99-b19a3999b9f9	0.13932710886001587
22f66d15-7ae1-42c0-a4da-74b5e092e311	0.3279035687446594
d6d6fe2f-b8a2-4706-8232-d6f702d96ec0	0.5113996267318726
e7b54535-ba9b-44ed-b4f6-6aa40c87e969	0.05540120601654053
d40ad93e-7fac-48a4-aff1-1ec4e4a8cf96	0.05492216348648071
5f6ad04f-12ef-4ea8-bbc3-5739a6f797d3	0.00160139799118042
5dac8e2b-c6e8-4258-a428-968a46f01e5d	0.38510894775390625
15bdc5dd-f586-44b9-8b73-8deeb92a8ae6	0.33800894021987915
c4aaef0c-1c83-4ed1-ad0e-0800ee9208fd	0.12870913743972778
2dac1a41-0448-45cb-87d6-924b67d26fa4	0.03659480810165405
4fc7b449-e203-4b05-9fe7-712624af9cd8	0.21874237060546875
f113badc-088c-4ebe-96b9-cab0cb99904d	0.11032003164291382
61998052-5515-4111-a4a8-32bc440e11fc	0.014895498752593994
13430057-320b-4f1e-8082-3790f83008e2	0.3701534867286682
e329dad7-da9f-452d-a1c3-389d5461a761	0.14090114831924438
6c94b2eb-be24-455c-9bde-a15450e20eee	0.06649839878082275
2a33048c-c94a-4f53-bb79-46068f94ddb5	0.0008718371391296387
4699da05-fb1a-46f9-bb33-fa04faa831f5	0.6281042098999023
0086133b-6fe1-4651-bffb-d93cf9fb5114	0.0006997585296630859
27dfe4bf-6472-4de1-82ad-302c4258724b	0.24963241815567017
b15c85b8-7ace-43a2-a3c2-35a1ae8e9ab9	0.8214474320411682
a5e149ca-441b-428f-a332-ed26914829c1	0.04683727025985718
ac8a5e3b-5328-49ba-9acb-27be8c58f117	0.17908555269241333
185c0d99-e89b-4821-8b45-d5891119de57	0.7004267573356628
763c1310-7509-473b-a57f-af52dcb85966	0.37824785709381104
03a6d489-b8a5-4d32-915e-ad1417d57e0a	0.34325146675109863
19d73621-bdf2-46cc-9437-2ecb61366668	0.12870913743972778
e0dbc5fe-e5e8-4a72-9ff4-df906b09e9cd	0.350715696811676
eca4dba6-c6e6-4591-abeb-39eab26bb172	0.6109323501586914
b16d6ab5-6e52-40a6-9d6d-a4e7cf820e59	0.000760197639465332
15e9cb1d-800c-4686-893b-db5a5ce83b4d	0.2214464545249939
145e1e3d-26b8-4419-9840-653a489b2906	0.1140851378440857
ed2ce7e5-24cb-4aca-b887-7c7617e31fbc	0.06392979621887207
14f837df-84df-4834-8ea2-cb9c86acb0e3	0.16826558113098145
c0708ec0-ee82-4c6e-a299-b648e89d2b70	0.07619625329971313
5856b968-e446-4483-a1b9-3e2f673075a6	0.16826558113098145
66b7300b-dca6-43d3-ac05-69b156f3b43f	0.06649839878082275
637529fb-4eed-4cae-b2fe-73e3284e0cb1	0.0010042786598205566
8f8d6060-41df-4562-aaba-faf11cabb673	0.0010042786598205566
3918bf54-e9df-4528-9412-8684a71e35f7	0.0010042786598205566
e369561f-4286-473c-a055-58ff097a1328	0.0010042786598205566
14020f36-3221-4ea4-a67c-6ca6daa4590b	0.0009773969650268555
23cd5bd6-aa28-4b98-9b27-1bf1773b935f	0.0009773969650268555
aad7fa97-a4ba-49f3-bf35-08519da8b981	0.0010042786598205566
